lat,lon,timestamp,significant_wave_height_m,wave_period_s,swell_height_m,swell_direction_deg
15.416666666666657,73.16666666666666,2026-09-01T03:00:00Z,2.16,8.8,1.76,271.1
15.416666666666657,73.25,2026-09-01T03:00:00Z,2.12,8.8,1.8,271.1
15.416666666666657,73.33333333333331,2026-09-01T03:00:00Z,2.07,8.8,1.82,270.4
15.416666666666657,73.41666666666666,2026-09-01T03:00:00Z,2.01,8.8,1.8,270.5
15.416666666666657,73.5,2026-09-01T03:00:00Z,1.94,8.7,1.76,270.4
15.416666666666657,73.58333333333331,2026-09-01T03:00:00Z,1.87,8.7,1.7,270.2
15.416666666666657,73.66666666666666,2026-09-01T03:00:00Z,1.8,8.7,1.64,269.7
15.416666666666657,73.75,2026-09-01T03:00:00Z,1.65,8.7,1.51,269.7
15.416666666666657,80.25,2026-09-01T03:00:00Z,0.57,11.0,0.52,152.2
15.416666666666657,80.33333333333331,2026-09-01T03:00:00Z,0.72,11.9,0.69,153.7
15.416666666666657,80.41666666666663,2026-09-01T03:00:00Z,0.8,12.2,0.76,156.3
15.416666666666657,80.5,2026-09-01T03:00:00Z,0.86,12.5,0.81,157.8
15.416666666666657,80.58333333333331,2026-09-01T03:00:00Z,0.94,12.8,0.9,159.3
15.416666666666657,80.66666666666663,2026-09-01T03:00:00Z,1.02,13.7,0.93,160.0
15.416666666666657,80.75,2026-09-01T03:00:00Z,1.08,14.2,0.89,160.0
15.416666666666657,80.83333333333331,2026-09-01T03:00:00Z,1.12,14.3,0.82,158.8
15.416666666666657,80.91666666666663,2026-09-01T03:00:00Z,1.17,14.4,0.76,159.2
15.416666666666657,81.0,2026-09-01T03:00:00Z,1.22,14.5,0.75,160.2
15.5,73.0,2026-09-01T03:00:00Z,2.24,8.8,1.7,269.5
15.5,73.08333333333331,2026-09-01T03:00:00Z,2.2,8.8,1.73,268.9
15.5,73.16666666666666,2026-09-01T03:00:00Z,2.17,8.8,1.78,268.9
15.5,73.25,2026-09-01T03:00:00Z,2.12,8.8,1.81,268.9
15.5,73.33333333333331,2026-09-01T03:00:00Z,2.07,8.8,1.82,269.2
15.5,73.41666666666666,2026-09-01T03:00:00Z,2.01,8.8,1.79,269.2
15.5,73.5,2026-09-01T03:00:00Z,1.94,8.7,1.75,269.0
15.5,73.58333333333331,2026-09-01T03:00:00Z,1.86,8.7,1.69,268.8
15.5,73.66666666666666,2026-09-01T03:00:00Z,1.79,8.7,1.63,268.1
15.5,80.25,2026-09-01T03:00:00Z,0.56,11.8,0.5,150.0
15.5,80.33333333333331,2026-09-01T03:00:00Z,0.73,11.8,0.7,154.5
15.5,80.41666666666663,2026-09-01T03:00:00Z,0.8,11.7,0.76,156.7
15.5,80.5,2026-09-01T03:00:00Z,0.84,11.7,0.8,158.2
15.5,80.58333333333331,2026-09-01T03:00:00Z,0.95,13.4,0.9,159.9
15.5,80.66666666666663,2026-09-01T03:00:00Z,1.01,14.0,0.95,161.5
15.5,80.75,2026-09-01T03:00:00Z,1.07,14.2,0.91,161.5
15.5,80.83333333333331,2026-09-01T03:00:00Z,1.13,14.2,0.83,159.4
15.5,80.91666666666663,2026-09-01T03:00:00Z,1.18,14.3,0.77,159.4
15.5,81.0,2026-09-01T03:00:00Z,1.23,14.4,0.72,160.7
15.583333333333329,73.0,2026-09-01T03:00:00Z,2.24,8.8,1.72,268.4
15.583333333333329,73.08333333333331,2026-09-01T03:00:00Z,2.19,8.8,1.76,268.7
15.583333333333329,73.16666666666666,2026-09-01T03:00:00Z,2.15,8.8,1.82,269.1
15.583333333333329,73.25,2026-09-01T03:00:00Z,2.1,8.8,1.84,269.1
15.583333333333329,73.33333333333331,2026-09-01T03:00:00Z,2.05,8.8,1.83,269.3
15.583333333333329,73.41666666666666,2026-09-01T03:00:00Z,1.98,8.8,1.79,269.0
15.583333333333329,73.5,2026-09-01T03:00:00Z,1.92,8.8,1.74,268.4
15.583333333333329,73.58333333333331,2026-09-01T03:00:00Z,1.84,8.7,1.67,267.6
15.583333333333329,73.66666666666666,2026-09-01T03:00:00Z,1.76,8.7,1.61,265.8
15.583333333333329,80.25,2026-09-01T03:00:00Z,0.58,11.8,0.55,152.7
15.583333333333329,80.33333333333331,2026-09-01T03:00:00Z,0.7,11.8,0.67,154.5
15.583333333333329,80.41666666666663,2026-09-01T03:00:00Z,0.8,11.8,0.76,156.9
15.583333333333329,80.5,2026-09-01T03:00:00Z,0.86,11.8,0.78,159.1
15.583333333333329,80.58333333333331,2026-09-01T03:00:00Z,0.93,12.2,0.81,161.4
15.583333333333329,80.66666666666663,2026-09-01T03:00:00Z,0.98,13.1,0.81,160.7
15.583333333333329,80.75,2026-09-01T03:00:00Z,1.03,14.1,0.8,160.7
15.583333333333329,80.83333333333331,2026-09-01T03:00:00Z,1.1,14.7,0.78,158.8
15.583333333333329,80.91666666666663,2026-09-01T03:00:00Z,1.17,14.6,0.77,159.7
15.583333333333329,81.0,2026-09-01T03:00:00Z,1.22,14.5,0.73,160.2
15.666666666666657,73.0,2026-09-01T03:00:00Z,2.24,8.8,1.76,268.0
15.666666666666657,73.08333333333331,2026-09-01T03:00:00Z,2.19,8.8,1.81,268.2
15.666666666666657,73.16666666666666,2026-09-01T03:00:00Z,2.14,8.8,1.85,268.7
15.666666666666657,73.25,2026-09-01T03:00:00Z,2.09,8.8,1.85,268.7
15.666666666666657,73.33333333333331,2026-09-01T03:00:00Z,2.03,8.8,1.82,268.8
15.666666666666657,73.41666666666666,2026-09-01T03:00:00Z,1.96,8.8,1.78,268.3
15.666666666666657,73.5,2026-09-01T03:00:00Z,1.89,8.8,1.71,267.4
15.666666666666657,73.58333333333331,2026-09-01T03:00:00Z,1.81,8.7,1.64,265.7
15.666666666666657,73.66666666666666,2026-09-01T03:00:00Z,1.69,8.7,1.55,264.0
15.666666666666657,80.33333333333331,2026-09-01T03:00:00Z,0.63,11.9,0.59,153.8
15.666666666666657,80.41666666666663,2026-09-01T03:00:00Z,0.78,11.9,0.7,157.6
15.666666666666657,80.5,2026-09-01T03:00:00Z,0.84,11.9,0.74,159.5
15.666666666666657,80.58333333333331,2026-09-01T03:00:00Z,0.89,11.9,0.77,161.3
15.666666666666657,80.66666666666663,2026-09-01T03:00:00Z,0.9,11.7,0.66,159.0
15.666666666666657,80.75,2026-09-01T03:00:00Z,0.92,13.3,0.63,159.0
15.666666666666657,80.83333333333331,2026-09-01T03:00:00Z,1.0,15.2,0.67,158.8
15.666666666666657,80.91666666666663,2026-09-01T03:00:00Z,1.11,15.4,0.72,160.5
15.666666666666657,81.0,2026-09-01T03:00:00Z,1.19,14.6,0.79,162.3
15.75,73.0,2026-09-01T03:00:00Z,2.24,8.8,1.78,266.9
15.75,73.08333333333331,2026-09-01T03:00:00Z,2.19,8.8,1.83,267.5
15.75,73.16666666666666,2026-09-01T03:00:00Z,2.13,8.8,1.85,268.0
15.75,73.25,2026-09-01T03:00:00Z,2.07,8.8,1.83,268.0
15.75,73.33333333333331,2026-09-01T03:00:00Z,2.0,8.8,1.79,268.1
15.75,73.41666666666666,2026-09-01T03:00:00Z,1.93,8.8,1.73,267.4
15.75,73.5,2026-09-01T03:00:00Z,1.85,8.8,1.66,265.5
15.75,73.58333333333331,2026-09-01T03:00:00Z,1.75,8.8,1.58,263.0
15.75,73.66666666666666,2026-09-01T03:00:00Z,1.62,8.8,1.48,261.5
15.75,80.33333333333331,2026-09-01T03:00:00Z,0.51,9.6,0.45,153.9
15.75,80.41666666666663,2026-09-01T03:00:00Z,0.69,11.1,0.6,157.2
15.75,80.5,2026-09-01T03:00:00Z,0.79,12.0,0.67,158.1
15.75,80.58333333333331,2026-09-01T03:00:00Z,0.83,11.9,0.65,158.7
15.75,80.66666666666663,2026-09-01T03:00:00Z,0.82,11.8,0.56,164.1
15.75,80.75,2026-09-01T03:00:00Z,0.79,12.6,0.51,164.1
15.75,80.83333333333331,2026-09-01T03:00:00Z,0.77,13.1,0.51,169.5
15.833333333333329,73.0,2026-09-01T03:00:00Z,2.23,8.8,1.78,266.9
15.833333333333329,73.08333333333331,2026-09-01T03:00:00Z,2.17,8.8,1.83,267.5
15.833333333333329,73.16666666666666,2026-09-01T03:00:00Z,2.11,8.8,1.83,268.0
15.833333333333329,73.25,2026-09-01T03:00:00Z,2.04,8.8,1.8,268.0
15.833333333333329,73.33333333333331,2026-09-01T03:00:00Z,1.95,8.8,1.73,268.1
15.833333333333329,73.41666666666666,2026-09-01T03:00:00Z,1.84,9.2,1.62,267.4
15.833333333333329,73.5,2026-09-01T03:00:00Z,1.67,11.3,1.37,265.5
15.833333333333329,73.58333333333331,2026-09-01T03:00:00Z,1.55,11.6,1.27,263.0
15.833333333333329,80.66666666666663,2026-09-01T03:00:00Z,0.72,11.8,0.49,164.1
15.916666666666657,73.0,2026-09-01T03:00:00Z,2.21,8.8,1.79,264.4
15.916666666666657,73.08333333333331,2026-09-01T03:00:00Z,2.15,8.8,1.83,266.0
15.916666666666657,73.16666666666666,2026-09-01T03:00:00Z,2.08,8.8,1.81,267.0
15.916666666666657,73.25,2026-09-01T03:00:00Z,1.99,8.8,1.75,267.0
15.916666666666657,73.33333333333331,2026-09-01T03:00:00Z,1.88,8.8,1.66,267.3
15.916666666666657,73.41666666666666,2026-09-01T03:00:00Z,1.7,9.9,1.46,267.0
15.916666666666657,73.5,2026-09-01T03:00:00Z,1.37,15.0,0.92,259.8
16.0,73.0,2026-09-01T03:00:00Z,2.18,8.7,1.82,263.4
16.0,73.08333333333331,2026-09-01T03:00:00Z,2.12,8.7,1.84,264.3
16.0,73.16666666666666,2026-09-01T03:00:00Z,2.04,8.8,1.8,265.4
16.0,73.25,2026-09-01T03:00:00Z,1.93,8.8,1.71,265.4
16.0,73.33333333333331,2026-09-01T03:00:00Z,1.81,8.8,1.62,266.1
16.0,73.41666666666666,2026-09-01T03:00:00Z,1.66,8.8,1.51,266.2
16.0,73.5,2026-09-01T03:00:00Z,1.33,8.8,1.25,266.1
13.0,73.0,2026-09-01T06:00:00Z,2.09,9.1,1.6,281.6
13.0,73.08333333333331,2026-09-01T06:00:00Z,2.09,9.1,1.61,282.0
13.0,73.16666666666666,2026-09-01T06:00:00Z,2.09,10.5,1.61,282.0
13.0,73.25,2026-09-01T06:00:00Z,2.1,14.0,1.61,282.0
13.0,73.33333333333331,2026-09-01T06:00:00Z,2.1,16.8,1.62,282.1
13.0,73.41666666666666,2026-09-01T06:00:00Z,2.09,16.8,1.63,282.1
13.0,73.5,2026-09-01T06:00:00Z,2.09,16.9,1.65,281.8
13.0,73.58333333333331,2026-09-01T06:00:00Z,2.09,16.9,1.68,282.0
13.0,73.66666666666666,2026-09-01T06:00:00Z,2.08,16.9,1.7,282.3
13.0,73.75,2026-09-01T06:00:00Z,2.06,16.9,1.7,282.3
13.0,73.83333333333331,2026-09-01T06:00:00Z,2.05,16.9,1.69,282.0
13.0,73.91666666666666,2026-09-01T06:00:00Z,2.03,16.9,1.66,281.7
13.0,74.0,2026-09-01T06:00:00Z,2.01,16.9,1.64,281.6
13.0,74.08333333333331,2026-09-01T06:00:00Z,1.98,16.4,1.62,281.4
13.0,74.16666666666666,2026-09-01T06:00:00Z,1.94,11.4,1.59,281.3
13.0,74.25,2026-09-01T06:00:00Z,1.9,8.9,1.57,281.3
13.0,74.33333333333331,2026-09-01T06:00:00Z,1.85,8.9,1.55,281.2
13.0,74.41666666666666,2026-09-01T06:00:00Z,1.81,8.9,1.53,280.9
13.0,74.5,2026-09-01T06:00:00Z,1.77,8.9,1.52,280.2
13.0,74.58333333333331,2026-09-01T06:00:00Z,1.72,8.9,1.5,279.4
13.0,74.66666666666666,2026-09-01T06:00:00Z,1.67,8.9,1.47,278.4
13.0,74.75,2026-09-01T06:00:00Z,1.58,8.9,1.41,278.4
13.0,80.33333333333331,2026-09-01T06:00:00Z,0.85,14.3,0.5,143.8
13.0,80.41666666666663,2026-09-01T06:00:00Z,1.09,14.8,0.73,147.9
13.0,80.5,2026-09-01T06:00:00Z,1.19,15.2,0.96,148.0
13.0,80.58333333333331,2026-09-01T06:00:00Z,1.25,15.4,1.0,149.2
13.0,80.66666666666663,2026-09-01T06:00:00Z,1.29,15.5,1.02,150.0
13.0,80.75,2026-09-01T06:00:00Z,1.32,15.6,1.03,150.0
13.0,80.83333333333331,2026-09-01T06:00:00Z,1.34,15.7,1.04,150.7
13.0,80.91666666666663,2026-09-01T06:00:00Z,1.36,15.8,1.05,151.5
13.0,81.0,2026-09-01T06:00:00Z,1.38,15.9,1.06,152.6
13.083333333333329,73.0,2026-09-01T06:00:00Z,2.1,9.1,1.62,281.3
13.083333333333329,73.08333333333331,2026-09-01T06:00:00Z,2.1,9.1,1.62,281.5
13.083333333333329,73.16666666666666,2026-09-01T06:00:00Z,2.1,9.3,1.62,281.5
13.083333333333329,73.25,2026-09-01T06:00:00Z,2.11,9.9,1.63,281.5
13.083333333333329,73.33333333333331,2026-09-01T06:00:00Z,2.1,10.3,1.63,281.6
13.083333333333329,73.41666666666666,2026-09-01T06:00:00Z,2.1,10.3,1.64,281.7
13.083333333333329,73.5,2026-09-01T06:00:00Z,2.1,10.3,1.65,281.2
13.083333333333329,73.58333333333331,2026-09-01T06:00:00Z,2.09,10.2,1.68,281.5
13.083333333333329,73.66666666666666,2026-09-01T06:00:00Z,2.08,13.6,1.7,281.8
13.083333333333329,73.75,2026-09-01T06:00:00Z,2.07,16.1,1.71,281.8
13.083333333333329,73.83333333333331,2026-09-01T06:00:00Z,2.05,15.3,1.69,281.6
13.083333333333329,73.91666666666666,2026-09-01T06:00:00Z,2.02,11.9,1.67,281.4
13.083333333333329,74.0,2026-09-01T06:00:00Z,2.0,10.2,1.65,281.3
13.083333333333329,74.08333333333331,2026-09-01T06:00:00Z,1.97,10.2,1.63,281.1
13.083333333333329,74.16666666666666,2026-09-01T06:00:00Z,1.93,9.3,1.6,280.9
13.083333333333329,74.25,2026-09-01T06:00:00Z,1.88,8.9,1.57,280.9
13.083333333333329,74.33333333333331,2026-09-01T06:00:00Z,1.84,8.9,1.55,280.7
13.083333333333329,74.41666666666666,2026-09-01T06:00:00Z,1.8,8.9,1.54,280.4
13.083333333333329,74.5,2026-09-01T06:00:00Z,1.77,8.9,1.53,280.0
13.083333333333329,74.58333333333331,2026-09-01T06:00:00Z,1.73,8.9,1.51,279.2
13.083333333333329,74.66666666666666,2026-09-01T06:00:00Z,1.68,8.9,1.48,277.7
13.083333333333329,74.75,2026-09-01T06:00:00Z,1.63,8.9,1.45,277.7
13.083333333333329,80.33333333333331,2026-09-01T06:00:00Z,0.8,15.5,0.64,142.1
13.083333333333329,80.41666666666663,2026-09-01T06:00:00Z,1.11,15.4,0.9,145.6
13.083333333333329,80.5,2026-09-01T06:00:00Z,1.18,15.2,0.96,148.6
13.083333333333329,80.58333333333331,2026-09-01T06:00:00Z,1.24,15.3,0.99,149.6
13.083333333333329,80.66666666666663,2026-09-01T06:00:00Z,1.28,15.5,1.01,150.4
13.083333333333329,80.75,2026-09-01T06:00:00Z,1.31,15.7,1.02,150.4
13.083333333333329,80.83333333333331,2026-09-01T06:00:00Z,1.33,15.8,1.03,151.1
13.083333333333329,80.91666666666663,2026-09-01T06:00:00Z,1.35,15.9,1.04,151.9
13.083333333333329,81.0,2026-09-01T06:00:00Z,1.37,16.1,1.05,153.0
13.166666666666657,73.0,2026-09-01T06:00:00Z,2.11,9.1,1.63,280.5
13.166666666666657,73.08333333333331,2026-09-01T06:00:00Z,2.11,9.1,1.64,281.0
13.166666666666657,73.16666666666666,2026-09-01T06:00:00Z,2.12,9.0,1.64,280.9
13.166666666666657,73.25,2026-09-01T06:00:00Z,2.12,9.0,1.64,280.9
13.166666666666657,73.33333333333331,2026-09-01T06:00:00Z,2.11,9.0,1.64,280.9
13.166666666666657,73.41666666666666,2026-09-01T06:00:00Z,2.11,9.0,1.66,280.9
13.166666666666657,73.5,2026-09-01T06:00:00Z,2.1,9.0,1.67,280.9
13.166666666666657,73.58333333333331,2026-09-01T06:00:00Z,2.1,8.9,1.69,281.0
13.166666666666657,73.66666666666666,2026-09-01T06:00:00Z,2.08,10.2,1.71,281.2
13.166666666666657,73.75,2026-09-01T06:00:00Z,2.06,11.2,1.71,281.2
13.166666666666657,73.83333333333331,2026-09-01T06:00:00Z,2.04,10.9,1.7,281.2
13.166666666666657,73.91666666666666,2026-09-01T06:00:00Z,2.01,9.5,1.68,281.1
13.166666666666657,74.0,2026-09-01T06:00:00Z,1.99,8.9,1.66,281.0
13.166666666666657,74.08333333333331,2026-09-01T06:00:00Z,1.95,8.9,1.63,280.8
13.166666666666657,74.16666666666666,2026-09-01T06:00:00Z,1.91,8.9,1.6,280.6
13.166666666666657,74.25,2026-09-01T06:00:00Z,1.87,8.9,1.57,280.6
13.166666666666657,74.33333333333331,2026-09-01T06:00:00Z,1.83,8.8,1.55,280.2
13.166666666666657,74.41666666666666,2026-09-01T06:00:00Z,1.79,8.8,1.54,280.0
13.166666666666657,74.5,2026-09-01T06:00:00Z,1.76,8.8,1.53,279.7
13.166666666666657,74.58333333333331,2026-09-01T06:00:00Z,1.73,8.8,1.51,279.1
13.166666666666657,74.66666666666666,2026-09-01T06:00:00Z,1.66,8.8,1.47,277.5
13.166666666666657,74.75,2026-09-01T06:00:00Z,1.6,8.9,1.42,277.5
13.166666666666657,80.33333333333331,2026-09-01T06:00:00Z,0.71,15.6,0.56,141.8
13.166666666666657,80.41666666666663,2026-09-01T06:00:00Z,1.09,16.0,0.91,145.9
13.166666666666657,80.5,2026-09-01T06:00:00Z,1.16,15.7,0.95,149.0
13.166666666666657,80.58333333333331,2026-09-01T06:00:00Z,1.22,15.3,0.98,150.0
13.166666666666657,80.66666666666663,2026-09-01T06:00:00Z,1.27,15.5,1.0,150.8
13.166666666666657,80.75,2026-09-01T06:00:00Z,1.3,15.7,1.01,150.8
13.166666666666657,80.83333333333331,2026-09-01T06:00:00Z,1.32,15.9,1.02,151.4
13.166666666666657,80.91666666666663,2026-09-01T06:00:00Z,1.35,16.1,1.03,152.3
13.166666666666657,81.0,2026-09-01T06:00:00Z,1.37,16.4,1.04,153.4
13.25,73.0,2026-09-01T06:00:00Z,2.12,9.1,1.64,280.1
13.25,73.08333333333331,2026-09-01T06:00:00Z,2.12,9.1,1.65,280.3
13.25,73.16666666666666,2026-09-01T06:00:00Z,2.13,9.1,1.65,280.5
13.25,73.25,2026-09-01T06:00:00Z,2.13,9.0,1.65,280.5
13.25,73.33333333333331,2026-09-01T06:00:00Z,2.12,9.0,1.65,280.4
13.25,73.41666666666666,2026-09-01T06:00:00Z,2.12,9.0,1.66,280.3
13.25,73.5,2026-09-01T06:00:00Z,2.11,9.0,1.68,280.4
13.25,73.58333333333331,2026-09-01T06:00:00Z,2.1,8.9,1.69,280.4
13.25,73.66666666666666,2026-09-01T06:00:00Z,2.08,8.9,1.71,280.5
13.25,73.75,2026-09-01T06:00:00Z,2.06,8.9,1.71,280.5
13.25,73.83333333333331,2026-09-01T06:00:00Z,2.03,8.9,1.71,280.7
13.25,73.91666666666666,2026-09-01T06:00:00Z,2.0,8.9,1.69,280.7
13.25,74.0,2026-09-01T06:00:00Z,1.98,8.9,1.67,280.7
13.25,74.08333333333331,2026-09-01T06:00:00Z,1.94,8.9,1.64,280.7
13.25,74.16666666666666,2026-09-01T06:00:00Z,1.9,8.9,1.6,280.8
13.25,74.25,2026-09-01T06:00:00Z,1.85,8.8,1.57,280.8
13.25,74.33333333333331,2026-09-01T06:00:00Z,1.81,8.8,1.54,280.8
13.25,74.41666666666666,2026-09-01T06:00:00Z,1.77,8.8,1.52,280.6
13.25,74.5,2026-09-01T06:00:00Z,1.74,8.8,1.51,280.3
13.25,74.58333333333331,2026-09-01T06:00:00Z,1.7,8.8,1.48,279.3
13.25,74.66666666666666,2026-09-01T06:00:00Z,1.63,8.8,1.42,277.4
13.25,80.33333333333331,2026-09-01T06:00:00Z,0.7,14.8,0.52,143.1
13.25,80.41666666666663,2026-09-01T06:00:00Z,1.01,15.9,0.83,145.6
13.25,80.5,2026-09-01T06:00:00Z,1.15,16.1,0.94,148.8
13.25,80.58333333333331,2026-09-01T06:00:00Z,1.2,15.6,0.96,150.3
13.25,80.66666666666663,2026-09-01T06:00:00Z,1.25,15.5,0.99,151.2
13.25,80.75,2026-09-01T06:00:00Z,1.29,15.8,1.0,151.2
13.25,80.83333333333331,2026-09-01T06:00:00Z,1.32,16.0,1.02,151.9
13.25,80.91666666666663,2026-09-01T06:00:00Z,1.34,16.3,1.02,152.8
13.25,81.0,2026-09-01T06:00:00Z,1.36,16.6,1.03,153.6
13.333333333333329,73.0,2026-09-01T06:00:00Z,2.13,9.1,1.65,280.1
13.333333333333329,73.08333333333331,2026-09-01T06:00:00Z,2.13,9.1,1.66,280.3
13.333333333333329,73.16666666666666,2026-09-01T06:00:00Z,2.13,9.1,1.66,280.5
13.333333333333329,73.25,2026-09-01T06:00:00Z,2.13,9.0,1.66,280.5
13.333333333333329,73.33333333333331,2026-09-01T06:00:00Z,2.13,9.0,1.66,280.4
13.333333333333329,73.41666666666666,2026-09-01T06:00:00Z,2.12,9.0,1.66,280.3
13.333333333333329,73.5,2026-09-01T06:00:00Z,2.11,9.0,1.68,280.4
13.333333333333329,73.58333333333331,2026-09-01T06:00:00Z,2.1,9.0,1.69,280.4
13.333333333333329,73.66666666666666,2026-09-01T06:00:00Z,2.08,8.9,1.71,280.5
13.333333333333329,73.75,2026-09-01T06:00:00Z,2.06,8.9,1.72,280.5
13.333333333333329,73.83333333333331,2026-09-01T06:00:00Z,2.03,8.9,1.72,280.7
13.333333333333329,73.91666666666666,2026-09-01T06:00:00Z,2.0,8.9,1.7,280.7
13.333333333333329,74.0,2026-09-01T06:00:00Z,1.97,8.9,1.67,280.7
13.333333333333329,74.08333333333331,2026-09-01T06:00:00Z,1.94,8.9,1.64,280.7
13.333333333333329,74.16666666666666,2026-09-01T06:00:00Z,1.89,8.9,1.6,280.8
13.333333333333329,74.25,2026-09-01T06:00:00Z,1.84,8.8,1.56,280.8
13.333333333333329,74.33333333333331,2026-09-01T06:00:00Z,1.79,8.8,1.53,280.8
13.333333333333329,74.41666666666666,2026-09-01T06:00:00Z,1.75,8.8,1.51,280.6
13.333333333333329,74.5,2026-09-01T06:00:00Z,1.72,8.8,1.49,280.3
13.333333333333329,74.58333333333331,2026-09-01T06:00:00Z,1.66,8.8,1.45,279.3
13.333333333333329,74.66666666666666,2026-09-01T06:00:00Z,1.55,8.8,1.36,277.4
13.333333333333329,80.41666666666663,2026-09-01T06:00:00Z,0.93,15.7,0.72,145.6
13.333333333333329,80.5,2026-09-01T06:00:00Z,1.12,16.3,0.91,148.8
13.333333333333329,80.58333333333331,2026-09-01T06:00:00Z,1.18,14.9,0.88,150.3
13.333333333333329,80.66666666666663,2026-09-01T06:00:00Z,1.23,15.3,0.95,151.2
13.333333333333329,80.75,2026-09-01T06:00:00Z,1.27,15.8,1.0,151.2
13.333333333333329,80.83333333333331,2026-09-01T06:00:00Z,1.31,16.1,1.01,151.9
13.333333333333329,80.91666666666663,2026-09-01T06:00:00Z,1.33,16.5,1.02,152.8
13.333333333333329,81.0,2026-09-01T06:00:00Z,1.36,16.9,1.02,153.6
13.416666666666657,73.0,2026-09-01T06:00:00Z,2.14,9.1,1.67,279.7
13.416666666666657,73.08333333333331,2026-09-01T06:00:00Z,2.14,9.1,1.67,280.0
13.416666666666657,73.16666666666666,2026-09-01T06:00:00Z,2.14,9.1,1.67,279.8
13.416666666666657,73.25,2026-09-01T06:00:00Z,2.14,9.0,1.66,279.8
13.416666666666657,73.33333333333331,2026-09-01T06:00:00Z,2.14,9.0,1.66,279.5
13.416666666666657,73.41666666666666,2026-09-01T06:00:00Z,2.13,9.0,1.66,279.3
13.416666666666657,73.5,2026-09-01T06:00:00Z,2.11,9.0,1.68,279.6
13.416666666666657,73.58333333333331,2026-09-01T06:00:00Z,2.1,9.0,1.68,279.7
13.416666666666657,73.66666666666666,2026-09-01T06:00:00Z,2.09,8.9,1.7,279.6
13.416666666666657,73.75,2026-09-01T06:00:00Z,2.06,8.9,1.72,279.6
13.416666666666657,73.83333333333331,2026-09-01T06:00:00Z,2.03,8.9,1.72,280.0
13.416666666666657,73.91666666666666,2026-09-01T06:00:00Z,2.0,8.9,1.7,280.3
13.416666666666657,74.0,2026-09-01T06:00:00Z,1.97,8.9,1.68,280.5
13.416666666666657,74.08333333333331,2026-09-01T06:00:00Z,1.93,8.9,1.65,280.6
13.416666666666657,74.16666666666666,2026-09-01T06:00:00Z,1.89,8.9,1.61,280.5
13.416666666666657,74.25,2026-09-01T06:00:00Z,1.83,8.9,1.57,280.5
13.416666666666657,74.33333333333331,2026-09-01T06:00:00Z,1.78,8.8,1.54,280.4
13.416666666666657,74.41666666666666,2026-09-01T06:00:00Z,1.74,8.8,1.51,280.1
13.416666666666657,74.5,2026-09-01T06:00:00Z,1.7,8.8,1.49,279.8
13.416666666666657,74.58333333333331,2026-09-01T06:00:00Z,1.66,8.8,1.41,278.7
13.416666666666657,80.41666666666663,2026-09-01T06:00:00Z,0.9,15.7,0.62,145.4
13.416666666666657,80.5,2026-09-01T06:00:00Z,1.07,15.7,0.85,149.2
13.416666666666657,80.58333333333331,2026-09-01T06:00:00Z,1.14,13.1,0.74,150.4
13.416666666666657,80.66666666666663,2026-09-01T06:00:00Z,1.21,14.5,0.89,151.6
13.416666666666657,80.75,2026-09-01T06:00:00Z,1.26,15.8,0.99,151.6
13.416666666666657,80.83333333333331,2026-09-01T06:00:00Z,1.3,16.2,1.0,152.3
13.416666666666657,80.91666666666663,2026-09-01T06:00:00Z,1.33,16.7,1.01,153.2
13.416666666666657,81.0,2026-09-01T06:00:00Z,1.35,17.1,1.01,153.6
13.5,73.0,2026-09-01T06:00:00Z,2.15,9.1,1.68,279.8
13.5,73.08333333333331,2026-09-01T06:00:00Z,2.15,9.1,1.68,279.5
13.5,73.16666666666666,2026-09-01T06:00:00Z,2.15,9.1,1.67,279.4
13.5,73.25,2026-09-01T06:00:00Z,2.15,9.1,1.67,279.4
13.5,73.33333333333331,2026-09-01T06:00:00Z,2.14,9.0,1.67,278.8
13.5,73.41666666666666,2026-09-01T06:00:00Z,2.13,9.0,1.67,278.7
13.5,73.5,2026-09-01T06:00:00Z,2.12,9.0,1.68,278.5
13.5,73.58333333333331,2026-09-01T06:00:00Z,2.11,9.0,1.68,278.4
13.5,73.66666666666666,2026-09-01T06:00:00Z,2.09,8.9,1.72,279.1
13.5,73.75,2026-09-01T06:00:00Z,2.06,8.9,1.74,279.1
13.5,73.83333333333331,2026-09-01T06:00:00Z,2.03,8.9,1.73,279.6
13.5,73.91666666666666,2026-09-01T06:00:00Z,2.0,8.9,1.71,280.1
13.5,74.0,2026-09-01T06:00:00Z,1.96,8.9,1.67,280.4
13.5,74.08333333333331,2026-09-01T06:00:00Z,1.92,8.9,1.64,280.2
13.5,74.16666666666666,2026-09-01T06:00:00Z,1.88,8.9,1.61,279.6
13.5,74.25,2026-09-01T06:00:00Z,1.84,8.9,1.58,279.6
13.5,74.33333333333331,2026-09-01T06:00:00Z,1.8,8.9,1.56,279.1
13.5,74.41666666666666,2026-09-01T06:00:00Z,1.76,8.9,1.54,278.6
13.5,74.5,2026-09-01T06:00:00Z,1.72,8.9,1.51,277.9
13.5,74.58333333333331,2026-09-01T06:00:00Z,1.68,8.9,1.28,268.0
13.5,80.41666666666663,2026-09-01T06:00:00Z,0.88,14.2,0.59,144.0
13.5,80.5,2026-09-01T06:00:00Z,1.04,13.9,0.82,149.1
13.5,80.58333333333331,2026-09-01T06:00:00Z,1.11,12.5,0.77,151.4
13.5,80.66666666666663,2026-09-01T06:00:00Z,1.2,14.3,0.9,152.0
